farm_name,location,num_cows,num_cows_lactating,num_cows_other,farm_size,irrigating?,irrigation_percentage,rainfall,evaporation,avg_daily_water_usage
379,Kerang,882,593,289,3601,yes,50.430761431819136,372,1650,15486759.460509282
380,Warragul,1066,722,344,6183,no,0,1018,1150,127432.0
381,Charlton,1345,852,493,2737,no,0,431,1650,111372.0
382,Alexandra,451,301,150,8239,no,0,708,1350,47370.0
383,Wangaratta,1132,701,431,2855,yes,64.80573609412012,636,1350,15788072.357689269
384,Swan Hill,772,476,296,5672,yes,86.44219291420046,349,1700,41669939.03242712
385,Colac,1110,711,399,4982,yes,69.15262241215027,726,1250,29323786.62544182
386,Bairnsdale,800,570,230,6392,yes,77.61648193060641,710,1100,42180320.770712025
387,Colac,1187,739,448,8610,yes,36.68694019615008,726,1250,26889793.49039089
388,Horsham,463,306,157,3064,yes,54.38523581417418,444,1550,14194156.08831402
389,Sale,836,554,282,4204,no,0,607,1300,81788.0
390,Wangaratta,682,433,249,2533,yes,44.300634662449326,636,1350,9570650.390010655
391,Warnambool,792,549,243,1807,no,0,741,1250,61677.00000000001
392,Sale,690,415,275,5146,no,0,607,1300,56340.0
393,Leongatha,1442,968,474,6725,no,0,952,1100,171938.0
394,Sale,1486,976,510,2371,yes,53.619415917545325,607,1300,10955389.874374231
395,Warragul,1092,733,359,4439,yes,58.43929956783037,1018,1150,22100549.749834307
396,Ballarat,999,721,278,3778,no,0,691,1150,85896.0
397,Alexandra,576,374,202,6275,no,0,708,1350,72036.0
398,Horsham,1157,657,500,3980,no,0,444,1550,108584.0
399,Bendigo,270,164,106,7968,yes,70.87762524875873,478,1400,47958210.14914164
400,Orbost,868,554,314,6732,yes,50.854358865865535,845,1100,29139403.52952053
401,Horsham,787,469,318,4329,yes,64.154708789839,444,1550,23661397.07438745
402,Alexandra,1011,766,245,6306,no,0,708,1350,125001.0
403,Warragul,584,400,184,6691,no,0,1018,1150,41200.0
404,Kerang,405,262,143,5287,no,0,372,1650,44976.0
405,Portland,1052,673,379,7349,no,0,837,1350,72790.0
406,Hamilton,482,309,173,4781,yes,47.63987959690687,687,1300,19390588.855623137
407,Charlton,633,431,202,4638,no,0,431,1650,62411.99999999999
408,Bendigo,562,381,181,3214,yes,61.38921123794616,478,1400,16804563.97785507
409,Leongatha,959,584,375,5811,yes,82.81659851475803,952,1100,40954753.44437101
410,Warnambool,462,330,132,3479,no,0,741,1250,59400.0
411,Warnambool,1221,747,474,4744,yes,60.56707677081846,741,1250,24502559.109478734
412,Sale,1404,1062,342,7978,yes,92.38252399223857,607,1300,62684225.38392343
413,Leongatha,505,347,158,1957,yes,41.069417479230864,952,1100,6874733.780081767
414,Benalla,1029,628,401,4917,no,0,668,1350,77319.0
415,Colac,976,683,293,6949,yes,92.15189176412053,726,1250,54451584.8943913
416,Leongatha,818,523,295,1211,yes,30.723674939736973,952,1100,3253907.6517760623
417,Bendigo,1378,892,486,1572,yes,67.27727665680136,478,1400,9138462.922624214
418,Portland,399,256,143,5647,yes,43.91376416572098,837,1350,21073779.697313543
419,Warragul,1114,686,428,4856,yes,56.4559452007233,1018,1150,23396792.431964237
420,Leongatha,95,57,38,4178,yes,31.30208117442929,952,1100,11108996.675105995
421,Horsham,880,470,410,2889,yes,51.77481008160446,444,1550,12793406.17226685
422,Warnambool,1257,829,428,2967,no,0,741,1250,122807.99999999999
423,Wangaratta,1342,822,520,5721,yes,83.62516186045599,636,1350,40722755.29368136
424,Sale,924,563,361,2801,no,0,607,1300,75708.0
425,Benalla,787,498,289,4115,yes,82.33350540337555,668,1350,28819305.54375015
426,Wangaratta,974,611,363,6440,no,0,636,1350,100545.0
427,Leongatha,247,158,89,4942,no,0,952,1100,22217.0
428,Bendigo,861,574,287,5703,yes,80.47344194544888,478,1400,39010511.14514214
429,Bairnsdale,836,595,241,3811,no,0,710,1100,89475.0
430,Bendigo,595,351,244,3272,yes,82.21986130210922,478,1400,22876322.785139155
431,Horsham,899,581,318,3843,yes,77.30326896818168,444,1550,25293973.384657573
432,Swan Hill,1004,732,272,6883,yes,49.17746704767693,349,1700,28828543.477839038
433,Mildura,484,336,148,2698,yes,63.70378968583451,282,1950,14624554.621458018
434,Bendigo,966,646,320,2363,yes,69.0267907171158,478,1400,13910851.709645905
435,Bendigo,1124,657,467,3898,yes,34.34738366580895,478,1400,11484369.436793668
436,Warnambool,831,502,329,2016,yes,76.22822301950303,741,1250,13133066.40393309
437,Wangaratta,790,501,289,3465,yes,77.86821255949344,636,1350,22997213.567737382
438,Ballarat,307,197,110,4769,yes,39.73975027850649,691,1150,16112104.418666618
439,Charlton,949,596,353,6249,yes,74.86948132108705,431,1650,39824820.32537439
440,Wangaratta,486,323,163,1233,no,0,636,1350,40788.0
441,Bendigo,918,571,347,6356,no,0,478,1400,113454.0
442,Swan Hill,598,438,160,5158,yes,77.6978111516796,349,1700,34055991.85294124
443,Benalla,647,455,192,3928,no,0,668,1350,69000.0
444,Benalla,415,289,126,2912,yes,54.64691485909208,668,1350,13552589.229833415
445,Wangaratta,941,616,325,4662,no,0,636,1350,72083.0
446,Wangaratta,818,550,268,8200,yes,69.47679404941816,636,1350,48443103.18998778
447,Alexandra,562,387,175,1585,yes,65.30470716770533,708,1350,8848256.638257196
448,Leongatha,683,408,275,1150,no,0,952,1100,64945.99999999999
449,Bendigo,509,346,163,5438,yes,65.71038183484013,478,1400,30391350.498183835
450,Warnambool,1290,876,414,7994,yes,67.54623509648867,741,1250,45926653.88727612
451,Colac,842,598,244,6698,yes,82.2104135552363,726,1250,46835338.85390361
452,Orbost,1032,758,274,3010,yes,90.48057211655414,845,1100,23210691.328151166
453,Portland,1022,697,325,5852,yes,55.410421606634245,837,1350,27599308.883230545
454,Hamilton,712,465,247,4266,no,0,687,1300,69370.0
455,Hamilton,837,509,328,4529,yes,72.54263145913067,687,1300,27986479.19454005
456,Warnambool,1129,671,458,4843,yes,75.12255062142111,741,1250,30953857.169415366
457,Warnambool,1209,810,399,1900,yes,52.95672980925968,741,1250,8649606.551932551
458,Wangaratta,349,223,126,1926,yes,64.30286899715033,636,1350,10551960.531183973
459,Mildura,1212,755,457,6643,no,0,282,1950,141525.0
460,Hamilton,1279,919,360,3111,no,0,687,1300,137280.0
461,Leongatha,984,661,323,5737,no,0,952,1100,103545.0
462,Portland,1005,649,356,4585,no,0,837,1350,90636.0
463,Bendigo,735,433,302,6338,no,0,478,1400,64662.0
464,Swan Hill,686,384,302,1639,no,0,349,1700,77894.0
465,Wangaratta,564,412,152,4882,no,0,636,1350,60840.0
466,Alexandra,1020,734,286,1133,no,0,708,1350,131436.0
467,Bendigo,1184,926,258,4168,no,0,478,1400,147866.0
468,Charlton,776,499,277,3768,no,0,431,1650,86032.0
469,Sale,480,330,150,6097,yes,36.640094803837336,607,1300,19003574.62607221
470,Alexandra,956,669,287,6825,yes,13.28372513233274,708,1350,7789453.057270869
471,Ballarat,1108,745,363,3937,yes,44.34340421962794,691,1150,14917678.107363746
472,Bairnsdale,1124,703,421,2452,no,0,710,1100,139122.0
473,Swan Hill,1371,991,380,4028,no,0,349,1700,108108.00000000001
474,Sale,1370,960,410,7544,no,0,607,1300,145950.0
475,Sale,1262,895,367,1386,yes,83.66111119668606,607,1300,9975966.451066168
476,Warragul,944,544,400,5911,no,0,1018,1150,76224.0
477,Sale,607,403,204,4214,yes,85.63753622901157,607,1300,30703987.146772683
478,Orbost,1160,726,434,5105,yes,64.18599223251275,845,1100,27936957.645747986
479,Mildura,1082,693,389,2158,yes,83.44402536156615,282,1950,15380085.185197147
480,Alexandra,407,268,139,5702,yes,57.6958622952605,708,1350,27963270.943758916
481,Swan Hill,517,385,132,6512,yes,68.35892116132935,349,1700,37817560.11292069
482,Swan Hill,788,522,266,3634,no,0,349,1700,71578.0
483,Wangaratta,804,551,253,4299,yes,74.75192737684922,636,1350,27347447.93275826
484,Warragul,761,499,262,6341,no,0,1018,1150,84832.0
485,Bendigo,533,353,180,2508,no,0,478,1400,48412.0
486,Kerang,676,493,183,4035,yes,60.54177785369833,372,1650,20820021.06979903
487,Bairnsdale,821,497,324,2472,yes,52.901857523807436,710,1100,11193869.761968568
488,Colac,789,511,278,1327,no,0,726,1250,71214.0
489,Hamilton,739,492,247,5737,yes,39.789990999377125,687,1300,19435766.38770401
490,Bendigo,622,450,172,4313,no,0,478,1400,44600.0
491,Bairnsdale,828,598,230,6972,no,0,710,1100,77142.0
492,Swan Hill,1065,705,360,5241,no,0,349,1700,119040.0
493,Mildura,545,382,163,1962,yes,40.887436710017894,282,1950,6862563.070522428
494,Bendigo,1029,753,276,3633,yes,83.54851478393218,478,1400,25894011.979804873
495,Warnambool,1036,743,293,4927,no,0,741,1250,118544.0
496,Bendigo,737,492,245,5571,no,0,478,1400,51610.0
497,Mildura,942,627,315,5746,no,0,282,1950,112047.0
498,Wangaratta,1301,857,444,6484,yes,84.42056654653052,636,1350,46610683.262501426
499,Leongatha,1068,714,354,7482,no,0,952,1100,89784.0
500,Warnambool,1534,985,549,3650,yes,51.74264893551761,741,1250,16145479.945324434
501,Portland,1087,699,388,3230,yes,72.86367220021151,837,1350,20109701.7466112
502,Leongatha,887,608,279,3473,no,0,952,1100,106403.0
503,Benalla,546,378,168,5551,yes,67.07510751087015,668,1350,31657939.942558352
504,Sale,555,376,179,3609,no,0,607,1300,42933.0
505,Leongatha,713,504,209,2400,no,0,952,1100,66001.0
506,Horsham,1206,697,509,1891,yes,60.08527643691837,444,1550,9781093.144581586
507,Colac,1344,944,400,2190,yes,69.98082759961986,726,1250,13159839.516051622
508,Sale,846,530,316,3890,no,0,607,1300,69840.0
509,Sale,1178,737,441,6972,no,0,607,1300,121515.0
510,Orbost,931,562,369,5111,yes,62.875790146871566,845,1100,27387805.331208862
511,Warragul,918,630,288,4206,yes,34.55978001121307,1018,1150,12433770.355294254
512,Colac,395,258,137,5348,no,0,726,1250,32988.0
513,Ballarat,1111,727,384,5377,no,0,691,1150,85096.0
514,Sale,917,569,348,5949,no,0,607,1300,100672.0
515,Warnambool,1191,932,259,1686,yes,42.67176326762897,741,1250,6193447.596810908
516,Horsham,999,673,326,8470,yes,78.17797526559917,444,1550,56324403.52390317
517,Horsham,777,499,278,3884,yes,80.49027319904842,444,1550,26586237.645190183
518,Kerang,1052,695,357,1810,no,0,372,1650,80795.0
519,Kerang,579,343,236,1466,no,0,372,1650,66708.0
520,Alexandra,674,453,221,4249,no,0,708,1350,85122.0
521,Hamilton,312,203,109,7955,yes,42.94301311364069,687,1300,29027286.37510452
522,Horsham,916,580,336,3732,yes,62.413007074764,444,1550,19850533.809744243
523,Leongatha,960,694,266,4441,no,0,952,1100,110112.0
524,Charlton,1067,678,389,1548,no,0,431,1650,103166.0
525,Mildura,1012,660,352,5446,yes,29.04451678187182,282,1950,13551154.326505054
526,Alexandra,658,437,221,2979,no,0,708,1350,46010.0
527,Warnambool,478,320,158,1539,no,0,741,1250,50250.0
528,Bairnsdale,1604,1101,503,5976,no,0,710,1100,158522.0
529,Bendigo,800,541,259,1059,yes,85.91045931163535,478,1400,7822616.702003423
530,Bendigo,276,179,97,1039,no,0,478,1400,30672.0
531,Kerang,993,753,240,3336,no,0,372,1650,115584.0
532,Ballarat,772,560,212,4479,yes,70.52455711326155,691,1150,26902872.427505035
533,Wangaratta,748,466,282,2721,yes,56.59148791907088,636,1350,13125262.176340695
534,Hamilton,423,274,149,3431,yes,66.01426866349715,687,1300,19266681.89742701
535,Leongatha,1097,722,375,4364,yes,72.66832765579672,952,1100,26990873.26499555
536,Hamilton,1153,747,406,4648,no,0,687,1300,88066.0
537,Wangaratta,1139,857,282,6377,yes,49.09295435915726,636,1350,26685615.895516112
538,Mildura,1265,840,425,1605,yes,75.13686952210398,282,1950,10376390.116727248
539,Horsham,1087,732,355,1358,no,0,444,1550,106834.0
540,Leongatha,565,367,198,9147,no,0,952,1100,70668.0
541,Alexandra,1095,715,380,3998,yes,38.176673448368604,708,1350,13083276.993701048
542,Warragul,308,176,132,4614,no,0,1018,1150,24816.0
543,Orbost,570,314,256,4913,yes,34.72141149038346,845,1100,14526954.827136792
544,Ballarat,738,474,264,4081,yes,50.42480466239155,691,1150,17526200.493696157
545,Warragul,1142,807,335,4200,yes,50.414504217680474,1018,1150,18084285.686409075
546,Sale,940,659,281,4412,yes,83.00651381616024,607,1300,31181648.595272016
547,Warragul,731,537,194,9656,yes,83.26754077244343,1018,1150,68317132.68580984
548,Alexandra,927,641,286,3680,yes,56.081066697503815,708,1350,17626814.480671108
549,Hamilton,816,593,223,5225,yes,66.54462286629281,687,1300,29573379.195410363
550,Warnambool,804,519,285,3541,no,0,741,1250,94809.0
551,Kerang,1106,775,331,3312,yes,46.8028973498519,372,1650,13289335.206447354
552,Portland,698,465,233,6957,no,0,837,1350,53735.00000000001
553,Orbost,220,154,66,8295,yes,86.88125027625867,845,1100,61190663.14229768
554,Kerang,1097,688,409,2937,yes,32.306118554548775,372,1650,8128216.167425017
555,Portland,1423,911,512,3216,yes,65.13334680099265,837,1350,17935188.731888793
556,Hamilton,453,295,158,2613,yes,83.83069449653706,687,1300,18625389.952539835
557,Charlton,1025,634,391,3137,yes,66.80381806208298,431,1650,17891065.802120216
558,Colac,843,556,287,7328,no,0,726,1250,64713.00000000001
559,Benalla,924,644,280,5624,no,0,668,1350,104832.0
560,Leongatha,210,136,74,5970,no,0,952,1100,17496.0
561,Orbost,1055,734,321,1673,no,0,845,1100,89724.0
562,Benalla,1296,849,447,1546,no,0,668,1350,108324.0
563,Horsham,1024,695,329,7992,yes,44.84439636089416,444,1550,30525178.801839508
564,Orbost,518,353,165,1697,no,0,845,1100,47437.0
565,Swan Hill,1270,852,418,2744,no,0,349,1700,106872.0
566,Wangaratta,983,620,363,4193,yes,87.30323001214899,636,1350,31182894.574832637
567,Horsham,769,520,249,4963,no,0,444,1550,59455.00000000001
568,Warragul,755,466,289,2334,no,0,1018,1150,51730.0
569,Portland,623,400,223,5695,yes,68.91190749675933,837,1350,33367922.690778546
570,Portland,737,552,185,3656,yes,65.40039391484201,837,1350,20378198.91375646
571,Portland,1349,915,434,3856,yes,85.42913954081797,837,1350,28061820.856829476
572,Charlton,844,559,285,2564,no,0,431,1650,64867.00000000001
573,Mildura,1205,785,420,2077,no,0,282,1950,100560.0
574,Swan Hill,1043,759,284,5164,no,0,349,1700,104888.0
575,Ballarat,1127,782,345,4971,yes,60.059605694786484,691,1150,25426264.17325847
576,Swan Hill,1005,713,292,2996,no,0,349,1700,93132.0
577,Sale,855,649,206,4930,yes,84.38909202024878,607,1300,35402494.04200947
578,Swan Hill,1055,747,308,2837,yes,71.94022028988435,349,1700,17449264.14915905
579,Wangaratta,516,348,168,3920,yes,28.325054824357778,636,1350,9481457.819537519
580,Charlton,285,195,90,2525,yes,52.84967511888591,431,1650,11361693.616533114
581,Charlton,743,469,274,1818,yes,85.36487240582477,431,1650,13222478.598927708
582,Ballarat,1299,831,468,3487,yes,86.73804660764685,691,1150,25777260.10036578
583,Bendigo,1328,889,439,1102,no,0,478,1400,139605.0
584,Sale,755,509,246,3553,no,0,607,1300,74228.0
585,Warnambool,1254,817,437,4545,no,0,741,1250,156978.0
586,Leongatha,1104,660,444,5646,yes,61.841004510185435,952,1100,29752726.413992707
587,Orbost,1238,762,476,6967,yes,54.98447021986663,845,1100,32613440.357331082
588,Ballarat,1031,705,326,5124,yes,67.54968279299571,691,1150,29477372.64895928
589,Bairnsdale,424,261,163,4524,yes,47.26954295819397,710,1100,18189871.885539338
590,Sale,993,723,270,7016,yes,80.53556839490452,607,1300,48061746.68676364
591,Wangaratta,1190,744,446,3439,yes,55.59880348011082,636,1350,16342055.682216741
592,Colac,750,452,298,1431,yes,48.67390479112969,726,1250,5998197.602760765
593,Leongatha,563,367,196,4414,no,0,952,1100,70488.0
594,Wangaratta,683,475,208,1888,yes,80.32793249713697,636,1350,12934230.919388441
595,Charlton,706,458,248,2112,yes,52.265072615226714,431,1650,9432027.937548263
596,Benalla,703,459,244,6282,yes,59.33080912810806,668,1350,31710691.051553298
597,Colac,818,598,220,8363,yes,71.86827929840258,726,1250,51103935.20609554
598,Swan Hill,1003,645,358,3174,yes,50.388474889500486,349,1700,13656915.347929431
599,Horsham,778,502,276,6517,yes,45.1711591395851,444,1550,25075800.29184282
600,Warnambool,1175,751,424,4787,yes,44.161111441091656,741,1250,18055245.538562085
601,Horsham,1037,604,433,5450,yes,87.74285240753943,444,1550,40689665.5668619
602,Colac,805,422,383,3585,yes,92.9133657597736,726,1250,28322633.10703467
603,Wangaratta,1047,726,321,1188,yes,39.897227568952715,636,1350,4133855.312087096
604,Colac,569,416,153,4871,yes,46.34158867260332,726,1250,19210903.781866163
605,Mildura,834,591,243,5300,no,0,282,1950,77259.0
606,Mildura,666,440,226,3269,no,0,282,1950,46500.0
607,Alexandra,657,486,171,5088,no,0,708,1350,66402.0
608,Benalla,976,743,233,4211,yes,45.37155944628218,668,1350,16307648.377617335
609,Warragul,654,461,193,6016,yes,40.50951390322705,1018,1150,20762364.348920748
610,Wangaratta,676,471,205,3427,yes,39.59457218339418,636,1350,11568784.126308385
611,Charlton,423,275,148,5858,no,0,431,1650,47040.0
612,Bendigo,847,583,264,5813,no,0,478,1400,71808.0
613,Warnambool,831,559,272,2731,no,0,741,1250,69984.0
614,Hamilton,898,609,289,3368,no,0,687,1300,88438.0
615,Colac,857,608,249,6237,yes,61.52594949515086,726,1250,32677750.639996585
616,Kerang,723,448,275,2739,no,0,372,1650,79344.0
617,Horsham,690,471,219,5006,yes,14.33078340714355,444,1550,6176099.46034795
618,Warnambool,688,434,254,3093,yes,58.841614703446595,741,1250,15531451.08875352
619,Benalla,929,634,295,7568,yes,80.20032927220193,668,1350,51584380.5222709
620,Ballarat,617,430,187,4583,yes,54.45264830369965,691,1150,21254234.066614855
621,Swan Hill,241,164,77,7968,yes,44.776053182222796,349,1700,30298211.472327583
622,Warragul,1502,982,520,6352,yes,87.81438170325914,1018,1150,47497067.3653884
623,Warnambool,1106,749,357,2327,no,0,741,1250,116655.0
624,Ballarat,857,628,229,2085,no,0,691,1150,61690.0
625,Ballarat,649,484,165,4092,yes,85.74126860492389,691,1150,29852069.120917555
626,Ballarat,786,527,259,4016,yes,70.5771209263892,691,1150,24127002.096138965
627,Alexandra,666,452,214,4762,no,0,708,1350,51546.00000000001
628,Mildura,981,712,269,2758,yes,57.28292494703556,282,1950,13492789.875423037
629,Benalla,1034,773,261,4624,no,0,668,1350,127313.0
630,Portland,1234,824,410,1242,no,0,837,1350,146914.0
631,Warnambool,672,477,195,5893,yes,41.39049043547401,741,1250,20787232.770763397
632,Horsham,539,385,154,6208,yes,28.92917944626405,444,1550,15284352.4052243
633,Portland,1341,922,419,2743,no,0,837,1350,170478.0
634,Mildura,571,424,147,1358,no,0,282,1950,70159.0
635,Sale,1764,1204,560,1570,yes,49.26489920717899,607,1300,6788121.833269851
636,Wangaratta,659,447,212,5364,yes,73.79260166079146,636,1350,33653809.74423116
637,Hamilton,984,629,355,3763,yes,71.24314267276296,687,1300,22820693.966632504
638,Wangaratta,667,432,235,1451,no,0,636,1350,50941.00000000001
639,Mildura,857,622,235,3859,yes,84.79589032324897,282,1950,27845596.410082046
640,Charlton,1059,671,388,2972,no,0,431,1650,102312.0
641,Mildura,671,423,248,2591,yes,89.96254799657774,282,1950,19842711.672984608
642,Hamilton,1394,984,410,5198,no,0,687,1300,148830.0
643,Sale,1062,647,415,8759,no,0,607,1300,130518.0
644,Portland,708,490,218,5179,no,0,837,1350,65130.0
645,Alexandra,1236,828,408,6094,no,0,708,1350,112632.0
646,Kerang,589,413,176,1435,yes,42.18328241127122,372,1650,5183460.580780985
647,Sale,990,666,324,3712,yes,83.97987729701215,607,1300,26526285.55516483
648,Sale,1603,1191,412,2219,yes,59.903804178256344,607,1300,11420531.574690519
649,Leongatha,779,504,275,1865,yes,45.64057093351731,952,1100,7310617.950813
650,Portland,707,458,249,4678,yes,43.33562645045458,837,1350,17269008.017624676
651,Wangaratta,1180,810,370,2467,yes,40.07734621742966,636,1350,8516115.90935852
652,Warnambool,772,543,229,5643,yes,40.916062502852384,741,1250,19688891.345514193
653,Sale,1249,803,446,5080,no,0,607,1300,103848.0
654,Bairnsdale,1270,1006,264,5327,no,0,710,1100,159256.0
655,Alexandra,471,293,178,4863,yes,62.59353492604236,708,1350,25891991.622509345
656,Ballarat,922,589,333,3073,no,0,691,1150,108409.0
657,Warnambool,971,725,246,8806,no,0,741,1250,112480.0
658,Horsham,1186,754,432,1808,yes,87.31734559215727,444,1550,13537670.601694748
659,Leongatha,1305,954,351,2220,no,0,952,1100,122031.0
660,Sale,1198,835,363,4126,yes,51.86271338254523,607,1300,18245904.08818831
661,Kerang,1181,842,339,3317,no,0,372,1650,118033.99999999999
